ID,smiles
170466107,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4
144210742,CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-]
103450925,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C
194161866,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O
103213435,CN(C)CC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2
482607592,CC1(C=CC2=C(O1)C=CC(=C2)CNC(=O)N(CC3=NC=C(C=C3)F)C4CCN(CC4)C)C
103190631,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
124971548,CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br
485658899,CN1CCC(CC1)N(CC2=CC=C(C=C2)F)C(=O)NCC3=CC=C(C=C3)OCC(F)(F)F
485658908,CC(C)(C)OC1=CC=C(C=C1)CNC(=O)N(CC2=C(C=C(C=N2)F)F)C3CCN(CC3)C
485658873,CC(C)COC1=NC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C
124955689,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C
482607578,CN1CCC(CC1)N(CC2=NC=C(C=C2)F)C(=O)NCC3=CC=C(C=C3)OCCC(F)(F)F
170465335,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2
103165858,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
144204758,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
144206432,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC
482607589,CC(C)C1CC2=C(O1)C=CC(=C2)CNC(=O)N(CC3=NC=C(C=C3)F)C4CCN(CC4)C
482607575,CN1CCC(CC1)N(CC2=NC=C(C=C2)F)C(=O)NCC3=CC=C(C=C3)OCC(F)(F)F
485658871,CC(C)(C)OC1=CC=C(C=C1)CNC(=O)N(CC2=NC=C(C=C2)F)C3CCN(CC3)C
442142302,CC(C)OC1=CN=CC(=C1)C2=CC3=C(C=C2)NN=C3C(=O)NCC4CCOCC4
103188221,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
104234352,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
144206270,CC(CN1C2=CC=CC=C2SC3=C1N=CC=C3)N(C)C
485658874,CC(C)OCC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C
103506559,C1CN(CCC1CNC2=CC=NC=C2)C(=O)OCC3=CC=CC=C3
103166066,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
174510288,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
113635257,CCOC1=CC=CC(=C1)NC(=O)C2=CC(=CC=C2)NC(=O)C3CCCC3
104239200,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3
144205438,CN1CCC(CC1)OC(=O)C(OC2=CC=C(C=C2)Cl)OC3=CC=C(C=C3)Cl
103189728,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
485658877,CC(C)C(CC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C)O
170466126,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
103506572,C1CN(CCC1CNC2=NC=CS2)C(=O)OCC3=CC=CC=C3
144206398,CCC(=O)N(C1CCN(CC1C)CCC2=CC=CS2)C3=CC=CC=C3
144207793,CCCCCCCCCCCCN1C=C[N+](=C1)C
170466548,CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl
144206383,CCN(CC)CCN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CC3=CC=C(C=C3)OCC
103188393,CCCCCCOC1=NSN=C1C2=CCCN(C2)C
103555995,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3
485658868,CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=NC=C(C=N2)F)C3CCN(CC3)C
103188114,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
103188497,CCN(CC)CCNC1=C2C(=C(C=C1)C)SC3=CC=CC=C3C2=O
103269361,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1
103224683,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
318385065,CC1=CN(C=N1)C2=C(C=C(C=C2)C3=CN(N=N3)C4CCC5=C(C=CC=C5F)N(C4=O)CC(F)(F)F)OCC(F)(F)F
144206140,C1CN(CCN1CCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=C(C=C5)F
482607582,CC(C)(COC1=CC=C(C=C1)CNC(=O)N(CC2=NC=C(C=C2)F)C3CCN(CC3)C)F
103391142,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl
50106946,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCN3CCN(CC3)C4=CC=CC=C4OC
50106405,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl
482607579,CN1CCC(CC1)N(CC2=NC=C(C=C2)F)C(=O)NCC3=CC=C(C=C3)OCCCCF
482607591,CC1(CCC2=C(O1)C=CC(=C2)CNC(=O)N(CC3=NC=C(C=C3)F)C4CCN(CC4)C)C
160677213,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31
103558387,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
170465609,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7
103462873,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C
242098792,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1
144213691,CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N2CCC(CC2)C3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4
104239521,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C
482607574,CN1CCC(CC1)N(CC2=NC=C(C=C2)F)C(=O)NCC3=CC=C(C=C3)OCC(F)F
144207788,CCCCCCCCCCN1C=C[N+](=C1)C
103594362,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3
160681707,CC1=C(C(C(=C(N1)C)C(=O)OC2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
485658880,CC1(CC2=C(O1)C=CC(=C2)CNC(=O)N(CC3=CC=C(C=C3)F)C4CCN(CC4)C)C
482077978,C1=CC=C(C(=C1)NC2=CC(=NC3=C2C=C(C=C3)Cl)C(=O)NCC(CO)F)F
103213015,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
50106187,C1=CC(=C(C=C1CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N)Cl)Cl
163333069,CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
485658910,CN1CCC(CC1)N(CC2=NC=C(C=C2)F)C(=O)NCC3=CC4=C(C=C3)OC(C4)C(F)(F)F
471695814,CCN(CCN1CCC(CC1)C2=NOC3=C2C=CC(=C3)F)C(=O)C4CCCCC4O
318386446,CC1=CN(C=N1)C2=CC(=C(C=C2)C3=CN(N=N3)C4CCC5=C(C=CC=C5F)N(C4=O)CC(F)(F)F)OC
103195284,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl
170466640,CCN(CC)CCOC1=CC=C(C=C1)C(CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O
50106212,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
144203930,CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)OC2CC3CN4CCC5=C(C4CC3C(C2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC
50106948,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)N)Cl
144206260,CCCCCCOC1=CC=C(C2=CC=CC=C21)C(=N)N(CCCC)CCCC
103563888,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
103506561,C1CN(CCC1CNC2=CN=CC=C2)C(=O)OCC3=CC=CC=C3
103495991,CN(C)CCN1CCN(CC1)C2=NC(=C3CNC(=O)N(C3=N2)C4=C(C=CC=C4Cl)Cl)C5=C(C=C(C=C5)Cl)Cl
494410542,C[N+]1(C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCF
485658887,CCN1CCC(CC1)N(CC2=NC=C(C=C2)F)C(=O)NCC3=CC4=C(C=C3)OC(C4)(C)C
194147897,CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC
346542526,CC1=CC2=C(C(=C1)Cl)C(=CN2)C(=O)OCC34CCN(CC3)CC4
485658888,CCOC1=CC=C(C=C1)CNC(=O)N(CC2=NC=C(C=C2)F)C3CCN(CC3)C
144204932,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
103216428,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
406792849,C1CN(CCN1)C2=CN=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=C(C=C4)F)N
441576241,C1CC(CCC1C(=O)NCCN2CCC(CC2)C3=NC(=CC=C3)C(F)(F)F)(F)F
482081175,C1=CC=C(C(=C1)NC2=CC(=NC3=C2C=C(C=C3)Br)C(=O)NCC(CO)F)F
485658896,CC1(CC2=C(O1)C=CC(=C2)CNC(=O)N(CC3=C(C=C(C=N3)F)F)C4CCN(CC4)C)C
103165766,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
103458417,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC
104239725,CC(C)N=C(N)N=C(N)NC1=CC(=C(C=C1)Cl)Cl
144205399,CCN(CC)CCOC1=CC=CC=C1C(=O)CCC2=CC=CC=C2
103387517,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N
123085230,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
103212333,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
144207617,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
374264033,C1=CC(=CN=C1)C2=CC(=CN=C2)C(=O)NC3=CC=C(C=C3)OC(F)(F)F
103378362,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
50105910,CN(C)CCC=C1C2=C(C=C(C=C2)Cl)SC3=CC=CC=C31
50106471,CC(C)C1=CC(=CC2=C1CC(CC2)(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)C5CC5)F
50105873,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br
50107086,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=CC=C3
103506560,C1CN(CCC1CNC2=CC=CC=N2)C(=O)OCC3=CC=CC=C3
484206279,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=CC=NC=C3
103481089,C1=CN=CN=C1NC2=NC=C(S2)C#N
485227803,CC1=C(C=CC(=C1)F)OC2=C(C=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)F)C(CCO)N
103495600,COCCNC1=NC(=C2CNC(=O)N(C2=N1)C3=C(C=CC=C3Cl)Cl)C4=C(C=C(C=C4)Cl)Cl
144205228,CCN(CC)CCSC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
144210563,CCOC(=O)C1(C(C2=CC=CC=C2O1)N)C3=CC=CC=C3
103171942,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
144206285,CCCCCCCCCCCC[N+]1=CC2=CC=CC=C2C=C1
103743731,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C
485227801,CC1=C(C=CC(=C1)F)OC2=C(C=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)F)C(CC(=O)N)N
103188158,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
123092153,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
144206265,CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O
103649165,CS(=O)(=O)N1CCC2(C1)CCN(CC2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N
485658902,CC1(CC2=C(O1)C(=CC(=C2)CNC(=O)N(CC3=NC=C(C=C3)F)C4CCN(CC4)C)Cl)C
103649166,C1CN(CCC12CCN(C2)C3=NC=CC=N3)C4=NC=C(C=C4)C(=O)NC5=C(C=CC(=C5)C6=CC=CS6)N
170465292,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br
170465455,CC1=C(C2=CC=CC=C2C(=C1)O)O
103189006,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2
474499187,C1CC2C(CC1C3=CN=CC(=C3)CN4CCOCC4)C(NN2)C(=O)NCC5CCOCC5
441576262,C1CC(CCC1C(=O)NCCN2CCC(=CC2)C3=NC(=CC=C3)C(F)(F)F)(F)F
103179080,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F
103187553,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)CC)OC
50106934,C1CCN(C1)C(=S)[S-]
50104019,CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2
26751816,CN1C2CCC1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl
406792850,C1CN(CCN1)C2=CN=C(S2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N
482607588,CC1(CC2=C(O1)C=CC(=C2)CNC(=O)N(CC3=NC=C(C=C3)F)C4CCN(CC4)C)C
312364029,CC1CC(=O)N(C2=NC(=NN12)NC3=CC(=C(C=C3)N4C=C(N=C4)C)OC)CC5=CC=CC=C5
103556001,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O
170466423,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
485227804,CC1=C(C=CC(=C1)F)OC2=C(C=C(C(=C2)C3CC3)C(F)(F)F)C(=O)NC4=CC(=NC=C4)OCC(CO)O
471695855,CCN(CCN1CCC(CC1)C2=NOC3=C2C=CC(=C3)F)C(=O)C4CN(CC4O)C
103495956,CN(C)CCN1CCN(CC1)C2=NC(=C3CNC(=O)N(C3=N2)C4=C(C=CC=C4Cl)Cl)C5=CC=CC=C5Cl
144209856,CCCCCCCCCCCCCCN1C=C[N+](=C1)C
144204469,CC1=CC(=CC(=C1)C(=O)OC2CC3CCC(C2)N3C)C
144206192,C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5
482607584,CC(C)OCC1=CC=C(C=C1)CNC(=O)N(CC2=NC=C(C=C2)F)C3CCN(CC3)C
124972228,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
442142292,C1COCCC1CNC(=O)C2=NNC3=C2C=C(C=C3)C4=C(C(=CC=C4)F)F
441576253,CC1=NC(=CC=C1)C2CCN(CC2)CCNC(=O)C3CCC(CC3)(F)F
103328173,CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C
103301275,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
312696773,C1CN(CCN1)C2=CC3=CN=C(C=C3C=C2)C(=O)NC4=CC=CC=C4N
485227810,CC1=C(C=CC(=C1)F)OC2=C(C=C(C(=C2)C3CC3)C(F)(F)F)C(=O)NC4=CC(=C(C=C4)F)OCC(CNC(=O)CO)O
103506570,C1CN(CCC1CNC2=NC=CN=C2)C(=O)OCC3=CC=CC=C3
103506473,CC(C)(C)C1=CC=C(C=C1)COC(=O)N2CCC(CC2)CNC3=NC=CC=N3
136943874,CC1=NC2=NC(=NN2C(=C1)NC3=CC=C(C=C3)S(F)(F)(F)(F)F)C(C)(F)F
442142294,C1COCC1CNC(=O)C2=NNC3=C2C=C(C=C3)C4=C(C(=CC=C4)F)F
144211346,CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)C#N)F
170465900,CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2
312364074,CC1CC(=O)N(C2=NC(=NN12)NC3=CC(=C(C=C3)N4C=C(N=C4)C)OC)CC5CC(C5)(F)F
50111208,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
50105732,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCN
26751989,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
144204104,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N
312348171,CCN(CC)CC(=O)NC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)N(CCCl)CCCl
103216922,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
103495958,CC1(CC(CC(N1)(C)C)NC2=NC(=C3CNC(=O)N(C3=N2)C4=C(C=CC=C4Cl)Cl)C5=CC=CC=C5Cl)C
103495759,CC(C)NC1=NC(=C2CNC(=O)N(C2=N1)C3=C(C=CC=C3Cl)Cl)C4=CC=CC=C4Cl
170465576,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3
103495599,C1C2=C(NC(=O)N=C2N(C(=O)N1)C3=C(C=CC=C3Cl)Cl)C4=CC=CC=C4Cl
103555953,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2
103178786,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
123096751,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F
170465516,CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C
170465927,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3
103479986,CC(=O)C1=C(C2=C(C(=C1O)OC)OC=C2)OCC3=CC=C(C=C3)Cl
103244999,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N
103506481,C#CC1=CC=C(C=C1)COC(=O)N2CCC(CC2)CNC3=NC=CC=N3
103496074,C1COCCN1C2=NC(=C3CNC(=O)N(C3=N2)C4=C(C=CC=C4Cl)Cl)C5=CC=CC=C5Cl
103649164,CCNC(=O)N1CCC2(C1)CCN(CC2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N
103496075,CC1CN(CC(O1)C)C2=NC(=C3CNC(=O)N(C3=N2)C4=C(C=CC=C4Cl)Cl)C5=C(C=C(C=C5)Cl)Cl
50106185,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
441292487,C1CN(CCN1)C2=NC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CC=C4)N
50105550,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
441292495,CN1CCN(CC1)C2=CC3=CN=C(C=C3C=C2)C(=O)NC4=C(C=CC(=C4)C5=CC=CO5)N
103270012,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
103506465,CCC1=CC=C(C=C1)COC(=O)N2CCC(CC2)CNC3=NC=CC=N3
103358723,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3
474499172,CC(C)OC1=CN=CC(=C1)C2=CC3=C(C=C2)NN=C3C(=O)NCC4CCS(=O)(=O)C4
144204780,CCC1=CC(=C(C(=C1O)C(=O)NCC2CCCN2CC)OC)Cl
50106001,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
144211556,CCCCCCCCCCCCCC[N+]1=CC=CC=C1
103188772,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
471695805,CCN(CCN1CCC(CC1)C2=NOC3=C2C=CC(=C3)F)C(=O)C4(CC4)O
485658884,CN1CCC(CC1)N(CC2=NC=C(C=C2)F)C(=O)NCC3=CC=C(C=C3)OC(CF)CF
441576286,C1CN(CCC1C2=NC(=CC=C2)C(F)F)CCNC(=O)C3CCOCC3
144206400,CCC(=O)N(C1CCN(CC1)CCC2=CC=CS2)C3=CC=CC=C3
103183767,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
441576257,COCC1(CC1)C(=O)NCCN2CCC(CC2)C3=NC(=CC=C3)C(F)(F)F
336876684,C1C=NN(C1C(=O)NCC2=C(C=CC(=C2)Cl)N3C=NN=N3)C(=O)C(C4=CC=C(C=C4)F)OC(=O)C5=CC=CC=C5
312364043,CC1=CN(C=N1)C2=C(C=C(C=C2)NC3=NN4C(=N3)N(C(=O)CC4(C)C)CC5=CC=C(C=C5)F)OC
484206269,CC1=CC=C(C=C1)COC(=O)N2CCC(C(C2)(F)F)CNC3=CC=CC=N3
312364028,CC1CN2C(=NC(=N2)NC3=CC(=C(C=C3)N4C=C(N=C4)C)OC)N(C1=O)CC5=CC=CC=C5
50107202,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43
50105952,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N
103582376,CCNC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
471695826,CCN(CCN1CCC(CC1)C2=NOC3=C2C=CC(=C3)F)C(=O)C4CC(C4)O
312363995,CC1=CN(C=N1)C2=C(C=C(C=C2)NC3=NN4CCC(=O)N(C4=N3)CC5=CC=CC=C5)OC
144211684,CC1=CC(=O)C2=CC=CC=C2C1=O
103495928,C1CN2CCC1C(C2)NC3=NC(=C4CNC(=O)N(C4=N3)C5=C(C=CC=C5Cl)Cl)C6=CC=CC=C6Cl
